0;101.096091;55.65753
1.25000951811671E-6;101.096091;102.1329
2.50001176027581E-6;101.096091;139.1719
3.75002127839252E-6;101.096091;111.3969
5.00003079650924E-6;101.096091;130.1967
6.25003303866833E-6;101.096091;55.67961
7.50004255678505E-6;101.096091;129.8568
8.75005207490176E-6;101.096091;102.1041
1.00000615930185E-5;101.096091;55.65985
1.12500638351776E-5;101.096091;55.62661
1.25000733532943E-5;101.096091;27.80116
1.3750082871411E-5;101.096091;64.94372
1.50000851135701E-5;101.096091;111.3395
1.62500946316868E-5;101.096091;55.64207
1.75001041498035E-5;101.096091;55.79433
1.87501063919626E-5;101.096091;74.21236
2.00001159100793E-5;101.096091;92.6832
2.1250125428196E-5;101.096091;139.3021
2.25001276703551E-5;101.096091;46.38679
2.37501371884719E-5;101.096091;120.6941
2.5000139430631E-5;101.096091;92.78254
2.62501489487477E-5;101.096091;148.3498
2.75001511909068E-5;101.096091;92.83333
2.87501607090235E-5;101.096091;46.3625
3.00001702271402E-5;101.096091;129.9295
3.12501724692993E-5;101.096091;46.37575
3.2500181987416E-5;101.096091;129.9251
3.37501915055327E-5;101.096091;55.62661
3.50001937476918E-5;101.096091;120.6413
3.62502032658085E-5;101.096091;102.0996
3.75002127839252E-5;101.096091;74.12625
3.87502150260843E-5;101.096091;111.5292
4.0000224544201E-5;101.096091;74.2499
4.12502340623178E-5;101.096091;74.29823
4.25002363044769E-5;101.096091;93.04746
4.37502458225936E-5;101.096091;129.8919
4.50002553407103E-5;101.096091;64.89525
4.62502575828694E-5;101.096091;74.21015
4.75002671009861E-5;101.096091;83.49402
4.87502766191028E-5;101.096091;102.0534
5.00002861372195E-5;101.096091;37.08515
5.12502883793786E-5;101.096091;37.06306
5.25002978974953E-5;101.096091;111.2071
5.3750307415612E-5;101.096091;64.92385
5.50003096577711E-5;101.096091;55.65753
5.62503191758879E-5;101.096091;46.3625
5.75003286940046E-5;101.096091;37.08515
5.87503309361637E-5;101.096091;148.5262
6.00003404542804E-5;101.096091;55.65974
6.12503499723971E-5;101.096091;83.5161
6.25003522145562E-5;101.096091;46.34705
6.37503617326729E-5;101.096091;64.94163
6.5000363974832E-5;101.096091;120.6036
6.62503734929487E-5;101.096091;46.38912
6.75003757351078E-5;101.096091;64.95697
6.87503852532245E-5;101.096091;64.92396
7.00003947713412E-5;101.096091;120.6413
7.12503970135003E-5;101.096091;139.1232
7.2500406531617E-5;101.096091;129.9981
7.37504160497338E-5;101.096091;102.0533
7.50004182918929E-5;101.096091;74.2277
